Version,Type,IsUsed
commons-release-plugin,org.apache.commons.collections4.FunctorException,no
commons-release-plugin,org.apache.commons.collections4.Factory,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractIterableMap,no
commons-release-plugin,org.apache.commons.collections4.iterators.ObjectGraphIterator,no
commons-release-plugin,org.apache.commons.collections4.list.FixedSizeList$FixedSizeListIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.SwitchClosure,no
commons-release-plugin,org.apache.commons.collections4.collection.UnmodifiableCollection,no
commons-release-plugin,org.apache.commons.collections4.map.Flat3Map$KeySetIterator,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractSortedMapDecorator,no
commons-release-plugin,org.apache.commons.collections4.functors.ConstantFactory,no
commons-release-plugin,org.apache.commons.collections4.ResettableListIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.PrototypeFactory$1,no
commons-release-plugin,org.apache.commons.collections4.comparators.ReverseComparator,no
commons-release-plugin,org.apache.commons.collections4.map.StaticBucketMap$Node,no
commons-release-plugin,org.apache.commons.collections4.map.LRUMap,no
commons-release-plugin,org.apache.commons.collections4.Equator,no
commons-release-plugin,org.apache.commons.collections4.queue.TransformedQueue,no
commons-release-plugin,org.apache.commons.collections4.iterators.UnmodifiableMapIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.TransformerClosure,no
commons-release-plugin,org.apache.commons.collections4.set.AbstractSerializableSetDecorator,no
commons-release-plugin,org.apache.commons.collections4.multiset.AbstractMultiSet$UniqueSet,no
commons-release-plugin,org.apache.commons.collections4.functors.InstantiateFactory,no
commons-release-plugin,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapEntryIterator,no
commons-release-plugin,org.apache.commons.collections4.FactoryUtils,no
commons-release-plugin,org.apache.commons.collections4.functors.CatchAndRethrowClosure,no
commons-release-plugin,org.apache.commons.collections4.keyvalue.MultiKey,no
commons-release-plugin,org.apache.commons.collections4.iterators.LazyIteratorChain,no
commons-release-plugin,org.apache.commons.collections4.map.StaticBucketMap$ValueIterator,no
commons-release-plugin,org.apache.commons.collections4.map.ListOrderedMap$ValuesView$1,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySet,no
commons-release-plugin,org.apache.commons.collections4.map.Flat3Map$KeySet,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$WrappedCollection,no
commons-release-plugin,org.apache.commons.collections4.bag.TreeBag,no
commons-release-plugin,org.apache.commons.collections4.iterators.PeekingIterator,no
commons-release-plugin,org.apache.commons.collections4.iterators.EmptyOrderedIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.NullIsTruePredicate,no
commons-release-plugin,org.apache.commons.collections4.multiset.AbstractMapMultiSet$MapBasedMultiSetIterator,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues,no
commons-release-plugin,org.apache.commons.collections4.BagUtils,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractHashedMap$KeySet,no
commons-release-plugin,org.apache.commons.collections4.keyvalue.AbstractKeyValue,no
commons-release-plugin,org.apache.commons.collections4.iterators.IteratorChain,no
commons-release-plugin,org.apache.commons.collections4.sequence.CommandVisitor,no
commons-release-plugin,org.apache.commons.collections4.functors.ExceptionFactory,no
commons-release-plugin,org.apache.commons.collections4.functors.UniquePredicate,no
commons-release-plugin,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator,no
commons-release-plugin,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeMap,no
commons-release-plugin,org.apache.commons.collections4.bidimap.TreeBidiMap$Inverse,no
commons-release-plugin,org.apache.commons.collections4.iterators.ZippingIterator,no
commons-release-plugin,org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator,no
commons-release-plugin,org.apache.commons.collections4.iterators.AbstractEmptyMapIterator,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractHashedMap$EntrySet,no
commons-release-plugin,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet,no
commons-release-plugin,org.apache.commons.collections4.collection.PredicatedCollection$Builder,no
commons-release-plugin,org.apache.commons.collections4.map.FixedSizeSortedMap,no
commons-release-plugin,org.apache.commons.collections4.multimap.ArrayListValuedHashMap,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractLinkedMap$KeySetIterator,no
commons-release-plugin,org.apache.commons.collections4.queue.CircularFifoQueue,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet$EntryIterator,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap,no
commons-release-plugin,org.apache.commons.collections4.list.SetUniqueList$SetListListIterator,no
commons-release-plugin,org.apache.commons.collections4.map.ListOrderedMap$ValuesView,no
commons-release-plugin,org.apache.commons.collections4.functors.FactoryTransformer,no
commons-release-plugin,org.apache.commons.collections4.sequence.DeleteCommand,no
commons-release-plugin,org.apache.commons.collections4.iterators.IteratorIterable,no
commons-release-plugin,org.apache.commons.collections4.functors.StringValueTransformer,no
commons-release-plugin,org.apache.commons.collections4.functors.InstantiateTransformer,no
commons-release-plugin,org.apache.commons.collections4.FluentIterable,no
commons-release-plugin,org.apache.commons.collections4.sequence.ReplacementsHandler,no
commons-release-plugin,org.apache.commons.collections4.map.PredicatedSortedMap,no
commons-release-plugin,org.apache.commons.collections4.sequence.SequencesComparator$Snake,no
commons-release-plugin,org.apache.commons.collections4.BoundedMap,no
commons-release-plugin,org.apache.commons.collections4.bag.SynchronizedBag$SynchronizedBagSet,no
commons-release-plugin,org.apache.commons.collections4.TransformerUtils,no
commons-release-plugin,org.apache.commons.collections4.queue.AbstractQueueDecorator,no
commons-release-plugin,org.apache.commons.collections4.map.Flat3Map$FlatMapEntry,no
commons-release-plugin,org.apache.commons.collections4.map.LinkedMap$LinkedMapList,no
commons-release-plugin,org.apache.commons.collections4.comparators.BooleanComparator,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$ValuesIterator,no
commons-release-plugin,org.apache.commons.collections4.map.LazyMap,no
commons-release-plugin,org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,no
commons-release-plugin,org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,no
commons-release-plugin,org.apache.commons.collections4.KeyValue,no
commons-release-plugin,org.apache.commons.collections4.MapUtils$1,no
commons-release-plugin,org.apache.commons.collections4.comparators.TransformingComparator,no
commons-release-plugin,org.apache.commons.collections4.MapUtils$2,no
commons-release-plugin,org.apache.commons.collections4.comparators.ComparatorChain,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$6,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$5,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$4,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$3,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$2,no
commons-release-plugin,org.apache.commons.collections4.SetUtils$1,no
commons-release-plugin,org.apache.commons.collections4.multiset.AbstractMapMultiSet,no
commons-release-plugin,org.apache.commons.collections4.functors.OnePredicate,no
commons-release-plugin,org.apache.commons.collections4.iterators.SkippingIterator,no
commons-release-plugin,org.apache.commons.collections4.map.PassiveExpiringMap,no
commons-release-plugin,org.apache.commons.collections4.set.ListOrderedSet$OrderedSetIterator,no
commons-release-plugin,org.apache.commons.collections4.map.ListOrderedMap$EntrySetView,no
commons-release-plugin,org.apache.commons.collections4.ClosureUtils,no
commons-release-plugin,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator,no
commons-release-plugin,org.apache.commons.collections4.map.ReferenceIdentityMap,no
commons-release-plugin,org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory,no
commons-release-plugin,org.apache.commons.collections4.IterableUtils$10,no
commons-release-plugin,org.apache.commons.collections4.list.TreeList$AVLNode,no
commons-release-plugin,org.apache.commons.collections4.IterableUtils$13,no
commons-release-plugin,org.apache.commons.collections4.IterableUtils$11,no
commons-release-plugin,org.apache.commons.collections4.IterableUtils$12,no
commons-release-plugin,org.apache.commons.collections4.set.AbstractSortedSetDecorator,no
commons-release-plugin,org.apache.commons.collections4.sequence.ReplacementsFinder,no
commons-release-plugin,org.apache.commons.collections4.iterators.PushbackIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.IfTransformer,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet,no
commons-release-plugin,org.apache.commons.collections4.set.PredicatedNavigableSet,no
commons-release-plugin,org.apache.commons.collections4.list.LazyList,no
commons-release-plugin,org.apache.commons.collections4.ListUtils$Partition,no
commons-release-plugin,org.apache.commons.collections4.list.GrowthList,no
commons-release-plugin,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$EntryValues,no
commons-release-plugin,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator,no
commons-release-plugin,org.apache.commons.collections4.QueueUtils,no
commons-release-plugin,org.apache.commons.collections4.iterators.UnmodifiableListIterator,no
commons-release-plugin,org.apache.commons.collections4.map.ReferenceMap,no
commons-release-plugin,org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values$ValueIterator,no
commons-release-plugin,org.apache.commons.collections4.functors.TruePredicate,no
commons-release-plugin,org.apache.commons.collections4.Trie,no
commons-release-plugin,org.apache.commons.collections4.functors.NotNullPredicate,no
commons-release-plugin,org.apache.commons.collections4.functors.DefaultEquator,no
commons-release-plugin,org.apache.commons.collections4.bag.UnmodifiableSortedBag,no
commons-release-plugin,org.apache.commons.collections4.iterators.AbstractListIteratorDecorator,no
commons-release-plugin,org.apache.commons.collections4.multiset.AbstractMultiSet$AbstractEntry,no
commons-release-plugin,org.apache.commons.collections4.iterators.AbstractIteratorDecorator,no
commons-release-plugin,org.apache.commons.collections4.functors.AndPredicate,no
commons-release-plugin,org.apache.commons.collections4.map.MultiValueMap$ValuesIterator,no
commons-release-plugin,org.apache.commons.collections4.list.TransformedList$TransformedListIterator,no
commons-release-plugin,org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator,no
commons-release-plugin,org.apache.commons.collections4.queue.UnmodifiableQueue,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$AsMap$AsMapEntrySet,no
commons-release-plugin,org.apache.commons.collections4.map.StaticBucketMap$Lock,no
commons-release-plugin,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySetIterator,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractHashedMap$HashEntry,no
commons-release-plugin,org.apache.commons.collections4.MultiSet,no
commons-release-plugin,org.apache.commons.collections4.map.TransformedSortedMap,no
commons-release-plugin,org.apache.commons.collections4.iterators.EmptyListIterator,no
commons-release-plugin,org.apache.commons.collections4.list.CursorableLinkedList$Cursor,no
commons-release-plugin,org.apache.commons.collections4.functors.InstanceofPredicate,no
commons-release-plugin,org.apache.commons.collections4.map.AbstractMapDecorator,no
commons-release-plugin,org.apache.commons.collections4.multimap.HashSetValuedHashMap,no
commons-release-plugin,org.apache.commons.collections4.sequence.SequencesComparator,no
commons-release-plugin,org.apache.commons.collections4.list.SetUniqueList$SetListIterator,no
commons-release-plugin,org.apache.commons.collections4.map.Flat3Map$EntryIterator,no
commons-release-plugin,org.apache.commons.collections4.IterableUtils$UnmodifiableIterable,no
commons-release-plugin,org.apache.commons.collections4.functors.OrPredicate,no
commons-release-plugin,org.apache.commons.collections4.OrderedMap,no
commons-release-plugin,org.apache.commons.collections4.map.UnmodifiableEntrySet,no
commons-release-plugin,org.apache.commons.collections4.iterators.LoopingListIterator,no
commons-release-plugin,org.apache.commons.collections4.comparators.FixedOrderComparator$1,no
commons-release-plugin,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,no
commons-release-plugin,org.apache.commons.collections4.multimap.AbstractSetValuedMap$WrappedSet,no
commons-release-plugin,org.apache.commons.collections4.collection.AbstractCollectionDecorator,no
commons-release-plugin,org.apache.commons.collections4.iterators.EmptyMapIterator,no
commons-release-plugin,org.apache.commons.collections4.map.CompositeMap,no
commons-release-plugin,org.apache.commons.collections4.collection.CompositeCollection$CollectionMutator,no
